ProductNameLong,Description,CompanyName,PackageIdentifier,TypeName,SpecificProductID,SpecificDrugProductID,GenericDrugProductID,EquivalenceCodes,BrandGenericStatus,LicenseTypeName,LegendStatus,MarketStatus,OffMarketDate,Repackaged,PrivateLabel,DEAClassification,ReplacedByPackageID,MarketClasses,PackageSize,Ingredients,OnMarketDate,WACBeginDate,WACPrice,WACPriceChange,WACUnitPrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imbruvica 560mg Tablet,"box, 2 single item blister cards, 14 each Ibrutinib 560mg, Oral tablet",Pharmacyclics Inc,57962-0560-28,NDC,25766,21160,13416,NR,Brand,NDA,Rx,On,,No,No,NA,,Small Molecule Antineoplastic Bruton's Tyrosine Kinase (BTK) Inhibitors (Oral),28,(5142) Ibrutinib,2/26/2018 0:00,1/3/2019,12072.72,(+) 6.19,431.16857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imbruvica 420mg Tablet,"box, 2 single item blister cards, 14 each Ibrutinib 420mg, Oral tablet",Pharmacyclics Inc,57962-0420-28,NDC,25765,21159,13416,NR,Brand,NDA,Rx,On,,No,No,NA,,Small Molecule Antineoplastic Bruton's Tyrosine Kinase (BTK) Inhibitors (Oral),28,(5142) Ibrutinib,2/26/2018 0:00,1/3/2019,12072.72,(+) 6.19,431.16857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIRVANQ 25mg/mL Powder for Solution Kit,"box, 2 bottles, 1 each Vancomycin HCl 3.8g, Oral powder and 147 ml Diluent","CutisPharma, Inc",65628-0204-05,NDC,25770,21161,11767,NR,Brand,NDA,Rx,On,,No,No,NA,,Glycopeptide Antibiotics (Oral),150,(2612) Vancomycin Hydrochloride,4/2/2018 0:00,4/1/2019,102.88,(+) 9.01,0.68587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WinRho SDF 15000units/13mL Liquid for Injection,"vial, 13 ml Rho(D) Imm Glob (Human) 15,000IU, Solution for injection",SAOL Therapeutics Inc.,70504-3000-01,NDC,14109,11437,6167,NR,Brand,BLA,Rx,On,,No,No,NA,,Other Disease Specific Immunoglobulins (Intramuscular); Other Disease Specific Immunoglobulins (Intravenous),13,(2369) Rho(D) Immune Globulin (Human),12/12/2017 0:00,1/1/2019,5178.18,(+) 8.89,398.32154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WinRho SDF 2500units/2.2mL Liquid for Injection,"box, 1 vials, 2.2 ml Rho(D) Imm Glob (Human) 2,500IU, Solution for injection",SAOL Therapeutics Inc.,70504-3500-02,NDC,14110,11438,6167,NR,Brand,BLA,Rx,On,,No,No,NA,,Other Disease Specific Immunoglobulins (Intramuscular); Other Disease Specific Immunoglobulins (Intravenous),2.2,(2369) Rho(D) Immune Globulin (Human),12/12/2017 0:00,1/1/2019,863.03,(+) 8.89,392.28636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WinRho SDF 2500units/2.2mL Liquid for Injection,"vial, 2.2 ml Rho(D) Imm Glob (Human) 2,500IU, Solution for injection",SAOL Therapeutics Inc.,70504-3500-01,NDC,14110,11438,6167,NR,Brand,BLA,Rx,On,,No,No,NA,,Other Disease Specific Immunoglobulins (Intramuscular); Other Disease Specific Immunoglobulins (Intravenous),2.2,(2369) Rho(D) Immune Globulin (Human),12/12/2017 0:00,1/1/2019,863.03,(+) 8.89,392.28636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siltussin-DM Cough Liquid,"bottle, 118 ml Dextromethorphan HBr 10mg/5mL, Guaifenesin 100mg/5mL, Oral solution",Silarx Pharmaceuticals Inc,54838-0209-40,NDC,3562,2884,1616,NA,Generic,OTC Final,OTC,On,,No,No,NA,,Non-Opioid Antitussive and Expectorant Combinations (Oral),118,(1061) Dextromethorphan Hydrobromide; (1153) Guaifenesin,1/27/2005 0:00,6/19/2019,4.19,(+) 115.97,0.03551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trexall 7.5mg Tablet,"bottle, 30 each Methotrexate Sod 7.5mg, Oral tablet","Teva Women's Health, Inc.",51285-0367-01,NDC,12007,9608,189,NR,Brand,aNDA,Rx,On,,No,No,NA,,Other Immunosuppressants (Oral); Other Specific Antirheumatics (Oral); Folic Acid Analogs (Oral),30,(1355) Methotrexate Sodium,3/9/2006 0:00,1/1/2019,681,(+) 9.39,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trexall 5mg Tablet,"bottle, 30 each Methotrexate Sod 5mg, Oral tablet","Teva Women's Health, Inc.",51285-0366-01,NDC,12006,9607,189,NR,Brand,aNDA,Rx,On,,No,No,NA,,Other Immunosuppressants (Oral); Other Specific Antirheumatics (Oral); Folic Acid Analogs (Oral),30,(1355) Methotrexate Sodium,3/9/2006 0:00,1/1/2019,454,(+) 9.39,15.13333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPROLIX 2000units Powder for Injection,"box, 1 vials, 1 each Coagulation Factor IX (Recombinant), Fc Fusion Protein, Lyophilisate for solution for injection and 1 each Diluent, 1 each Vial adapter",Bioverativ Inc.,71104-0933-01,NDC,25149,20720,11830,NR,Brand,BLA,Rx,On,,No,No,NA,,Blood Coagulation Factors (Intravenous),1,"(5201) Coagulation Factor IX (Recombinant), Fc Fusion Protein",7/23/2018 0:00,1/1/2019,3.12,(+) 2.97,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPROLIX 250units Powder for Injection,"box, 1 vials, 1 each Coagulation Factor IX (Recombinant), Fc Fusion Protein, Lyophilisate for solution for injection and 1 each Diluent, 1 each Vial adapter",Bioverativ Inc.,71104-0966-01,NDC,25149,20720,11830,NR,Brand,BLA,Rx,On,,No,No,NA,,Blood Coagulation Factors (Intravenous),1,"(5201) Coagulation Factor IX (Recombinant), Fc Fusion Protein",7/23/2018 0:00,1/1/2019,3.12,(+) 2.97,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPROLIX 3000units Powder for Injection,"box, 1 vials, 1 each Coagulation Factor IX (Recombinant), Fc Fusion Protein, Lyophilisate for solution for injection and 1 each Diluent, 1 each Vial adapter",Bioverativ Inc.,71104-0944-01,NDC,25149,20720,11830,NR,Brand,BLA,Rx,On,,No,No,NA,,Blood Coagulation Factors (Intravenous),1,"(5201) Coagulation Factor IX (Recombinant), Fc Fusion Protein",7/23/2018 0:00,1/1/2019,3.12,(+) 2.97,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPROLIX 4000units Powder for Injection,"box, 1 vials, 1 each Coagulation Factor IX (Recombinant), Fc Fusion Protein, Lyophilisate for solution for injection and 1 each Diluent, 1 each Vial adapter",Bioverativ Inc.,71104-0977-01,NDC,25149,20720,11830,NR,Brand,BLA,Rx,On,,No,No,NA,,Blood Coagulation Factors (Intravenous),1,"(5201) Coagulation Factor IX (Recombinant), Fc Fusion Protein",7/23/2018 0:00,1/1/2019,3.12,(+) 2.97,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALPROLIX 500units Powder for Injection,"box, 1 vials, 1 each Coagulation Factor IX (Recombinant), Fc Fusion Protein, Lyophilisate for solution for injection and 1 each Diluent, 1 each Vial adapter",Bioverativ Inc.,71104-0911-01,NDC,25149,20720,11830,NR,Brand,BLA,Rx,On,,No,No,NA,,Blood Coagulation Factors (Intravenous),1,"(5201) Coagulation Factor IX (Recombinant), Fc Fusion Protein",7/23/2018 0:00,1/1/2019,3.12,(+) 2.97,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clever Choice Comfort EZ 31G 1/4 inch Pen Needle,"box 100 each 31 gauge, 0.25 inch Pen Needle",Simple Diagnostics,98302-000200,UPC,13296,,,NA,Brand,N/A,OTC,On,,No,No,NA,,,100,,12/29/2011 0:00,6/12/2019,89.74,(+) 127.47,0.8974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clever Choice Comfort EZ 31G 5/16 inch Short Pen Needle,"box 100 each 31 gauge, 0.3125 inch Pen Needle",Simple Diagnostics,98302-000198,UPC,13228,,,NA,Brand,N/A,OTC,On,,No,No,NA,,,100,,12/29/2011 0:00,6/12/2019,89.74,(+) 127.47,0.8974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clever Choice Comfort EZ 31G 3/16 inch Mini Pen Needle,"box 100 each 31 gauge, 0.1875 inch Pen Needle",Simple Diagnostics,98302-000199,UPC,13275,,,NA,Brand,N/A,OTC,On,,No,No,NA,,,100,,12/29/2011 0:00,6/12/2019,89.74,(+) 127.47,0.8974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kineret 100mg/0.67ml Solution for Injection,"box, 7 pre-filled syringes with needle, 0.67 ml Anakinra (E. coli) 100mg/0.67mL, Solution for injection",SOBI ab,66658-0234-07,NDC,8619,6490,4662,NR,Brand,BLA,Rx,On,,No,No,NA,,Other Specific Antirheumatics (Subcutaneous); Interleukin-1 (IL-1) Inhibitors (Subcutaneous),4.69,(132) Anakinra (E. coli),12/15/2009 0:00,1/1/2019,1029.47,(+) 5.20,219.5032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cefazolin Sodium 2g Powder and Dextrose Solution for Injection (Duplex),"container, 1 each Cefazolin Sod 2g, Powder for solution for injection and 50 ml Dextrose, for Injection",B Braun Medical Inc,00264-3105-11,NDC,19368,16196,972,NR,Generic,NDA,Rx,On,,No,No,NA,,1st Generation Cephalosporin Antibiotics (Intravenous),1,(436) Cefazolin Sodium,2/13/2012 0:00,7/1/2019,11.44,(+) 24.61,11.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humatrope 5mg Powder for Injection,"box, 1 vials, 1 each Somatropin (Recomb rhGH) 5mg, Lyophilisate for solution for injection and 5 ml Diluent",Eli Lilly and Co,00002-7335-11,NDC,26815,12700,1325,BX,Brand,NDA,Rx,On,,No,No,NA,,Growth Hormones (Intramuscular); Growth Hormones (Subcutaneous),1,(1684) Somatropin (Recombinant rhGH),2/14/2012 0:00,2/19/2019,638,(+) 3.99,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phenergan 25mg/ml Solution for Injection,"box, 25 ampules, 1 ml Promethazine HCl 25mg/1mL, Solution for injection",Hikma Pharmaceuticals USA Inc.,00641-6082-25,NDC,4152,3272,1206,AP,Brand,aNDA,Rx,On,,No,No,NA,,Other Agents with Antihistaminic Action (Intramuscular); Other Agents with Antihistaminic Action (Intravenous); Phenothiazine Antiemetics (Intramuscular); Phenothiazine Antiemetics (Intravenous),25,(2284) Promethazine Hydrochloride,2/17/2012 0:00,1/1/2019,84.3,(+) 4.90,3.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urogesic Blue Tablet,"bottle, 100 each Urinary Antiseptic/Antispasmodic/Anti-inflammatory, Oral tablet",ITF Pharma formerly Womens Choice Pharmaceuticals,00485-0151-01,NDC,18006,14878,9236,NA,Generic,Unapproved Drug,Rx,On,,No,No,NA,,Other Urinary Antiseptics (Oral),100,"(1347) Methenamine; (1367) Methylene Blue; (1606) Hyoscyamine Sulfate; (2558) Sodium Phosphate, Monobasic",9/23/2016 0:00,3/29/2019,364.43,(+) 4.00,3.6443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urogesic Blue Tablet,"bottle, 30 each Urinary Antiseptic/Antispasmodic/Anti-inflammatory, Oral tablet",ITF Pharma formerly Womens Choice Pharmaceuticals,00485-0151-30,NDC,18006,14878,9236,NA,Generic,Unapproved Drug,Rx,On,,No,No,NA,,Other Urinary Antiseptics (Oral),30,"(1347) Methenamine; (1367) Methylene Blue; (1606) Hyoscyamine Sulfate; (2558) Sodium Phosphate, Monobasic",9/23/2016 0:00,3/29/2019,114.9,(+) 4.00,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metformin Hydrochloride 500mg Extended-Release Tablet,"bottle, 100 each Metformin HCl 500mg, Oral tablet, extended release",Time Cap Laboratories Inc,49483-0623-01,NDC,286,269,168,AB1,Generic,aNDA,Rx,On,,No,No,NA,,Biguanide Antidiabetics (Oral),100,(1958) Metformin Hydrochloride,1/3/2017 0:00,10/17/2018,4.5,(+) 12.50,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metformin Hydrochloride 500mg Extended-Release Tablet,"bottle, 500 each Metformin HCl 500mg, Oral tablet, extended release",Time Cap Laboratories Inc,49483-0623-50,NDC,286,269,168,AB1,Generic,aNDA,Rx,On,,No,No,NA,,Biguanide Antidiabetics (Oral),500,(1958) Metformin Hydrochloride,1/3/2017 0:00,10/17/2018,17,(+) 30.76,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orenitram 1mg Extended-Release Tablet,"bottle, 10 each Treprostinil 1mg, Oral tablet, extended release",United Therapeutics Corporation,66302-0310-10,NDC,21922,18550,11718,NR,Brand,NDA,Rx,On,,No,No,NA,,Vasodilators (Oral); Prostacyclin Analogs/Receptor Agonists for PAH (Oral),10,(3916) Treprostinil,1/1/2017 0:00,1/1/2019,429.16,(+) 4.90,42.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orenitram 2.5mg Extended-Release Tablet,"bottle, 100 each Treprostinil 2.5mg, Oral tablet, extended release",United Therapeutics Corporation,66302-0325-01,NDC,21916,18544,11718,NR,Brand,NDA,Rx,On,,No,No,NA,,Vasodilators (Oral); Prostacyclin Analogs/Receptor Agonists for PAH (Oral),100,(3916) Treprostinil,1/1/2017 0:00,1/1/2019,10728.91,(+) 4.90,107.2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orenitram 2.5mg Extended-Release Tablet,"bottle, 10 each Treprostinil 2.5mg, Oral tablet, extended release",United Therapeutics Corporation,66302-0325-10,NDC,21916,18544,11718,NR,Brand,NDA,Rx,On,,No,No,NA,,Vasodilators (Oral); Prostacyclin Analogs/Receptor Agonists for PAH (Oral),10,(3916) Treprostinil,1/1/2017 0:00,1/1/2019,1072.89,(+) 4.90,107.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relistor 12mg/0.6mL Solution for Injection,"box, 7 pre-filled syringes with needle, 0.6 ml Methylnaltrexone bromide 12mg/0.6mL, Solution for injection","Salix Pharmaceuticals Inc, a wholly-owned subsidiary of Valeant",65649-0551-03,NDC,15706,12835,8161,NR,Brand,NDA,Rx,On,,No,No,NA,,Peripheral Opioid Receptor Antagonists (Subcutaneous); Peripheral Mu Opioid Receptor Antagonists for Constipation (Subcutaneous),4.2,(3769) Methylnaltrexone bromide,2/1/2012 0:00,1/18/2019,808.76,(+) 6.00,192.5619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relistor 8mg/0.4mL Solution for Injection,"box, 7 pre-filled syringes with needle, 0.4 ml Methylnaltrexone bromide 8mg/0.4mL, Solution for injection","Salix Pharmaceuticals Inc, a wholly-owned subsidiary of Valeant",65649-0552-04,NDC,19310,16138,8161,NR,Brand,NDA,Rx,On,,No,No,NA,,Peripheral Opioid Receptor Antagonists (Subcutaneous); Peripheral Mu Opioid Receptor Antagonists for Constipation (Subcutaneous),2.8,(3769) Methylnaltrexone bromide,2/1/2012 0:00,1/18/2019,808.76,(+) 6.00,288.84285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dilatrate SR 40mg Extended-Release Capsule,"bottle, 100 each Isosorbide Dinitrate 40mg, Oral capsule, extended release",Endo Pharmaceuticals Inc.,52244-0920-10,NDC,12544,10121,6707,NR,Brand,NDA,Rx,On,,No,No,NA,,"Nitrites and Nitrates, Plain (Oral)",100,(1614) Isosorbide Dinitrate,1/30/2012 0:00,1/4/2019,423.93,(+) 9.90,4.2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INLYTA 1mg Tablet,"bottle, 180 each Axitinib 1mg, Oral tablet",Pfizer Inc.,00069-0145-01,NDC,19313,16141,10130,NR,Brand,NDA,Rx,On,,No,No,NA,,Small Molecule Antineoplastic Multikinase Inhibitors (Oral),180,(4702) Axitinib,2/9/2012 0:00,1/15/2019,15082.45,(+) 4.99,83.79138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INLYTA 5mg Tablet,"bottle, 60 each Axitinib 5mg, Oral tablet",Pfizer Inc.,00069-0151-11,NDC,19314,16142,10130,NR,Brand,NDA,Rx,On,,No,No,NA,,Small Molecule Antineoplastic Multikinase Inhibitors (Oral),60,(4702) Axitinib,2/9/2012 0:00,1/15/2019,15082.45,(+) 4.99,251.37416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erivedge 150mg Capsule,"bottle, 28 each Vismodegib 150mg, Oral capsule",Genentech Inc,50242-0140-01,NDC,19316,16144,10132,NR,Brand,NDA,Rx,On,,No,No,NA,,Small Molecule Antineoplastic Hedgehog Inhibitors (Oral),28,(4699) Vismodegib,2/2/2012 0:00,7/1/2019,11090.35,(+) 3.00,396.08393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreviDent 5000 Dry Mouth 1.1% Toothpaste (Mint),"bottle, 100 ml Sodium Fluoride 1.1%, Dental gel",Colgate Oral Pharmaceuticals Inc,00126-0016-61,NDC,5211,4027,2832,NA,Brand,Unapproved Drug,Rx,On,,No,No,NA,,Caries Prophylactic Agents (Oral),100,(2105) Sodium Fluoride,4/1/2011 0:00,2/1/2019,13.94,(+) 4.89,0.1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Procrit 2000unit/ml Solution for Injection,"vial, 1 ml Epoetin Alfa 2,000U/1mL, Solution for injection","Janssen Biotech, Inc.",59676-0302-00,NDC,5941,4510,3231,NR,Brand,BLA,Rx,On,,No,No,NA,,Erythropoietin Products (Intravenous); Erythropoietin Products (Subcutaneous),1,(1248) Epoetin Alfa (Hamster),1/27/2005 0:00,1/10/2019,53.46,(+) 3.90,53.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxybutynin Chloride 5mg Tablet,"bottle, 1,000 each Oxybutynin Cl 5mg, Oral tablet","Novitium Pharma, LLC ",70954-0005-30,NDC,556,512,308,AB,Generic,aNDA,Rx,On,,No,No,NA,,Antimuscarinics (Oral),1000,(2054) Oxybutynin Chloride,12/15/2017 0:00,5/20/2019,225,(-) 50.44,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxybutynin Chloride 5mg Tablet,"bottle, 100 each Oxybutynin Cl 5mg, Oral tablet","Novitium Pharma, LLC ",70954-0005-10,NDC,556,512,308,AB,Generic,aNDA,Rx,On,,No,No,NA,,Antimuscarinics (Oral),100,(2054) Oxybutynin Chloride,12/15/2017 0:00,5/20/2019,23.5,(-) 49.97,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxybutynin Chloride 5mg Tablet,"bottle, 500 each Oxybutynin Cl 5mg, Oral tablet","Novitium Pharma, LLC ",70954-0005-20,NDC,556,512,308,AB,Generic,aNDA,Rx,On,,No,No,NA,,Antimuscarinics (Oral),500,(2054) Oxybutynin Chloride,12/15/2017 0:00,5/20/2019,115,(-) 50.18,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODACTRA 12 SQ-HDM Sublingual Tablet,"blister card, 10 each Dermatophagoides farinae 6U, Dermatophagoides pteronyssinus 6U, Sublingual tablet","ALK-Abello, Inc",52709-1701-01,NDC,25123,20709,13177,NR,Brand,BLA,Rx,On,,No,No,NA,,Allergen Specific Immunotherapies (Sublingual),10,(5761) Dermatophagoides farinae; (5762) Dermatophagoides pteronyssinus,1/8/2018 0:00,1/4/2019,102.95,(+) 6.00,10.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xepi Topical Cream 1%,"tube, 30 grams Ozenoxacin 1%, Topical cream","Cutanea Life Science, Inc.",70363-0011-30,NDC,25636,21074,13377,NR,Brand,NDA,Rx,On,,No,No,NA,,Topical Quinolones (Topical),30,(5859) Ozenoxacin,10/26/2018 0:00,9/27/2018,297,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HepaGam B Hepatitis B Immune Globulin (Human) 312units/mL Solution for Injection,"box, 1 vials, 1 ml Hep B Imm Glob (Human) 312U/1mL, Solution for injection",SAOL Therapeutics Inc.,70504-0052-02,NDC,17624,14528,9106,NR,Brand,BLA,Rx,On,,No,No,NA,,Disease-Specific Immunoglobulins - Antiviral (Intramuscular); Disease-Specific Immunoglobulins - Antiviral (Intravenous),1,(494) Hepatitis B Immune Globulin (Human),12/12/2017 0:00,1/1/2019,193.85,(+) 8.89,193.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HepaGam B Hepatitis B Immune Globulin (Human) 312units/mL Solution for Injection,"vial, 1 ml Hep B Imm Glob (Human) 312U/1mL, Solution for injection",SAOL Therapeutics Inc.,70504-0052-01,NDC,17624,14528,9106,NR,Brand,BLA,Rx,On,,No,No,NA,,Disease-Specific Immunoglobulins - Antiviral (Intramuscular); Disease-Specific Immunoglobulins - Antiviral (Intravenous),1,(494) Hepatitis B Immune Globulin (Human),12/12/2017 0:00,1/1/2019,193.85,(+) 8.89,193.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WinRho SDF 15000units/13mL Liquid for Injection,"box, 1 vials, 13 ml Rho(D) Imm Glob (Human) 15,000IU, Solution for injection",SAOL Therapeutics Inc.,70504-3000-02,NDC,14109,11437,6167,NR,Brand,BLA,Rx,On,,No,No,NA,,Other Disease Specific Immunoglobulins (Intramuscular); Other Disease Specific Immunoglobulins (Intravenous),13,(2369) Rho(D) Immune Globulin (Human),12/12/2017 0:00,1/1/2019,5178.18,(+) 8.89,398.32154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glucose 5% Solution for Injection,"bag, 50 ml Dextrose 5%, Solution for injection",Baxter Medication Delivery,00338-9547-50,NDC,1968,1703,1020,NR,Generic,Import for Drug Shortage,Rx,On,,No,No,NA,,"Carbohydrate IV Solutions and Additives, 10% or less (Intravenous)",50,(1063) Dextrose,10/20/2017 0:00,1/15/2019,2.34,(+) 4.93,0.0468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHINGRIX Powder for Suspension for Injection,"box, 20 vials, 10 each Varicella Zoster Virus Recombinant Surface Glycoprotein E Antigen 50mcg, Powder for susp for inj and 10 each Adjuvant",GlaxoSmithKline Group of Companies,58160-0823-11,NDC,26712,21560,13328,NR,Brand,BLA,Rx,On,,No,No,NA,,Varicella-Zoster Vaccines (Intramuscular),10,(5839) Varicella Zoster Virus Recombinant Surface Glycoprotein E Antigen,11/23/2017 0:00,1/1/2019,1442,(+) 3.00,144.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRASTEK 2800BAU Sublingual Tablet,"box, 3 single item blister cards, 10 each Timothy Grass Pollen Extract 2,800BAU, Sublingual tablet","ALK-Abello, Inc",52709-1501-03,NDC,21952,18578,11843,NR,Brand,BLA,Rx,On,,No,No,NA,,Allergen Specific Immunotherapies (Oral),30,(5205) Timothy Grass Pollen Extract,11/1/2017 0:00,1/4/2019,308.85,(+) 6.00,10.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAGWITEK 12 Amb a 1-U Sublingual Tablet,"box, 3 single item blister pack, 10 each Short Ragweed Pollen Extract, Sublingual tablet","ALK-Abello, Inc",52709-1601-03,NDC,21963,18586,11850,NR,Brand,BLA,Rx,On,,No,No,NA,,Allergen Specific Immunotherapies (Oral),30,(5219) Short Ragweed Pollen Extract,11/1/2017 0:00,1/4/2019,308.85,(+) 6.00,10.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAGWITEK 12 Amb a 1-U Sublingual Tablet,"blister pack, 10 each Short Ragweed Pollen Extract, Sublingual tablet","ALK-Abello, Inc",52709-1601-01,NDC,21963,18586,11850,NR,Brand,BLA,Rx,On,,No,No,NA,,Allergen Specific Immunotherapies (Oral),10,(5219) Short Ragweed Pollen Extract,11/1/2017 0:00,1/4/2019,102.95,(+) 6.00,10.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRASTEK 2800BAU Sublingual Tablet,"blister card, 10 each Timothy Grass Pollen Extract 2,800BAU, Sublingual tablet","ALK-Abello, Inc",52709-1501-01,NDC,21952,18578,11843,NR,Brand,BLA,Rx,On,,No,No,NA,,Allergen Specific Immunotherapies (Oral),10,(5205) Timothy Grass Pollen Extract,11/1/2017 0:00,1/4/2019,102.95,(+) 6.00,10.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belbuca 150mcg Buccal Film,"box, 60 packages, 1 each Buprenorphine HCl 150mcg, Oral Dissolving film","BioDelivery Sciences International, Inc.,",59385-0022-60,NDC,23480,19872,12670,NR,Brand,NDA,Rx,On,,No,No,schedule III,,Mixed Opiate Agonist-Antagonist (Buccal); Mixed Opiate Agonist-Antagonist (Transmucosal),60,(317) Buprenorphine Hydrochloride,10/24/2017 0:00,3/13/2019,332.21,(+) 9.39,5.53683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belbuca 150mcg Buccal Film,"package, 1 each Buprenorphine HCl 150mcg, Oral Dissolving film","BioDelivery Sciences International, Inc.,",59385-0022-01,NDC,23480,19872,12670,NR,Brand,NDA,Rx,On,,No,No,schedule III,,Mixed Opiate Agonist-Antagonist (Buccal); Mixed Opiate Agonist-Antagonist (Transmucosal),1,(317) Buprenorphine Hydrochloride,10/24/2017 0:00,3/13/2019,5.54,(+) 9.39,5.53683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edex cartridge 40mcg Powder for Injection,"box, 2 each Alprostadil 40mcg, Powder for solution for injection and 2 each 29 gauge, 0.5 inch needle, 4 each Alcohol Pad or Swab, 1 each Edex injection device",Endo Pharmaceuticals Inc.,52244-0040-02,NDC,7620,5715,2389,AP,Brand,NDA,Rx,On,,No,No,NA,,Other Agents for ED (Intracavernous),1,(75) Alprostadil,5/31/2012 0:00,1/4/2019,224.79,(+) 5.99,224.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apokyn 10mg/ml Penfill Solution for Injection,"cartridge, 3 ml Apomorphine HCl 10mg/1mL, Solution for injection",US WorldMeds,27505-0004-01,NDC,486,458,261,NR,Brand,NDA,Rx,On,,No,No,NA,,"Anti-Parkinson drugs, Dopamine Agonists (Subcutaneous)",3,(159) Apomorphine Hydrochloride,6/1/2012 0:00,10/1/2018,1058,(+) 4.96,352.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apokyn 10mg/ml Penfill Solution for Injection,"box, 5 cartridges, 3 ml Apomorphine HCl 10mg/1mL, Solution for injection and 1 each Pen Injector, 6 each Pen Needle",US WorldMeds,27505-0004-05,NDC,11734,458,261,NR,Brand,NDA,Rx,On,,No,No,NA,,"Anti-Parkinson drugs, Dopamine Agonists (Subcutaneous)",15,(159) Apomorphine Hydrochloride,6/1/2012 0:00,10/1/2018,5290,(+) 4.96,352.66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prasugrel 5mg Tablet,"bottle, 30 each Prasugrel 5mg, Oral tablet",Mylan Pharmaceuticals Inc.,00378-5185-93,NDC,16642,13621,8616,AB,Generic,aNDA,Rx,On,,No,No,NA,,ADP (adenosine Diphosphate) Receptor Antagonist Platelet Aggregation Inhibitors (Oral),30,(3901) Prasugrel,8/16/2017 0:00,5/15/2019,30,(-) 92.42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
